id,height,weight
N77331,2.56064004,145.14944
N77505,3.161284,88.45044
N77517,2.98321984,81.64656
N77532,3.07160676,88.45044
N77538,2.725801,58.96696
N77566,3.53289616,89.357624
N77568,3.43805764,83.007336
N77619,2.725801,83.91452
N77621,3.43805764,103.418976
N77656,3.34450944,99.79024
N77683,3.34450944,102.0582
N77699,3.72644416,81.64656
N77700,3.25225156,78.925008
N77711,2.98321984,79.3786
N77718,3.161284,79.3786
N77723,2.81031696,88.45044
N77746,3.25225156,81.64656
N77749,3.07160676,71.667536
N77789,3.34450944,78.471416
N77823,2.98321984,89.357624
N77849,2.725801,74.84268
N77850,3.34450944,78.017824
N77869,3.53289616,124.7378
N77871,3.25225156,91.625584
N77878,3.25225156,80.739376
N77893,2.725801,70.30676
N77902,2.98321984,88.904032
N77924,2.89612324,70.760352
N77926,3.53289616,86.18248
N77928,3.34450944,139.706336
N77942,3.43805764,92.98636
N77947,3.161284,95.25432
N77958,3.07160676,104.779752
N77978,2.64257536,71.667536
N77999,3.25225156,70.30676
N78026,2.725801,68.0388
N78037,2.98321984,82.553744
N78038,3.25225156,83.91452
N78042,3.53289616,97.068688
N78065,2.98321984,84.368112
N78066,2.725801,66.224432
N78111,2.98321984,77.11064
N78121,3.43805764,99.79024
N80032,3.53289616,120.20188
N80033,3.34450944,107.954896
N80040,3.161284,79.832192
N80042,2.89612324,100.697424
N80045,3.161284,84.368112
N80047,2.89612324,108.86208
N80066,2.81031696,77.11064
N80075,3.34450944,94.347136
N80097,2.98321984,87.089664
N80113,3.07160676,76.203456
N80121,2.725801,102.0582
N80129,2.98321984,78.017824
N80132,2.98321984,88.45044
N80145,3.07160676,77.11064
N80168,3.34450944,86.636072
N80182,3.07160676,97.975872
N80207,3.161284,74.84268
N80222,3.53289616,127.00576
N80224,3.25225156,108.86208
N80270,2.81031696,75.749864
N80281,3.53289616,89.811216
N80286,3.07160676,72.57472
N80312,2.89612324,95.25432
N80318,3.161284,91.171992
N80370,3.53289616,108.86208
N80376,3.161284,86.636072
N80386,2.81031696,68.0388
N80387,2.98321984,81.64656
N80410,3.43805764,86.18248
N80416,3.161284,88.45044
N80451,2.89612324,83.91452
N80458,2.64257536,73.028312
N80459,3.25225156,126.552168
N80508,3.25225156,81.64656
N80515,3.07160676,52.616672
N80531,3.25225156,86.18248
N80547,2.725801,72.57472
N80554,3.161284,104.32616
N80560,3.34450944,74.84268
N80583,3.161284,104.32616
N80612,3.53289616,76.203456
N80624,3.25225156,86.636072
N80632,3.43805764,90.7184
N80633,3.161284,86.18248
N80638,2.725801,76.657048
N80642,2.56064004,63.50288
N80660,2.98321984,77.11064
N80705,2.81031696,108.86208
N80706,2.98321984,86.18248
N80714,3.25225156,90.7184
N80716,2.98321984,100.243832
N80718,2.89612324,108.86208
N80744,3.161284,81.64656
N80761,3.43805764,115.66596
N80764,2.89612324,83.91452
N80770,2.98321984,81.64656
N80816,3.43805764,99.79024
N80817,3.07160676,74.84268
N80837,2.81031696,89.811216
N80845,2.89612324,79.3786
N80853,2.81031696,76.203456
N80885,2.81031696,81.64656
N80887,3.07160676,86.18248
N80893,3.53289616,78.471416
N80896,3.25225156,77.11064
N80925,3.43805764,101.151016
N80937,3.161284,97.52228
N80967,2.98321984,81.64656
N80969,3.161284,72.57472
N80996,3.161284,85.275296
N81002,3.07160676,92.98636
N81009,3.72644416,102.0582
N81015,2.81031696,79.832192
N81022,3.25225156,99.79024
N81025,2.81031696,82.100152
N81044,3.34450944,151.95332
N81052,2.89612324,68.0388
N81053,3.07160676,79.832192
N81060,3.07160676,72.57472
N81069,3.07160676,113.398
N81072,3.25225156,79.3786
N81079,3.07160676,81.64656
N81087,2.81031696,85.728888
N81106,3.07160676,102.0582
N81157,3.07160676,125.191392
N81196,2.98321984,68.945984
N81213,3.161284,90.7184
N81215,2.725801,65.77084
N81220,3.72644416,97.975872
N81223,3.07160676,77.11064
N81226,2.64257536,79.3786
N81247,3.07160676,85.728888
N81256,3.53289616,80.739376
N81260,2.98321984,94.800728
N81263,2.725801,73.481904
N81277,3.43805764,91.625584
N81281,3.25225156,83.91452
N81307,3.161284,85.275296
N81321,3.53289616,85.275296
N81325,3.161284,99.79024
N81330,2.89612324,72.57472
N81358,3.07160676,111.13004
N81367,2.98321984,77.11064
N81369,3.161284,108.86208
N81376,2.56064004,74.84268
N81386,3.25225156,99.79024
N81391,2.89612324,83.007336
N81400,3.161284,127.00576
N81401,3.34450944,102.0582
N81407,3.161284,86.18248
N81412,3.07160676,170.550592
N81419,2.81031696,57.606184
N81437,2.81031696,102.965384
N81438,2.98321984,108.86208
N81444,2.98321984,81.64656
N81468,2.81031696,68.0388
N81488,3.43805764,83.91452
N81494,3.34450944,86.18248
N81495,3.161284,95.25432
N81511,2.81031696,96.161504
N81518,3.25225156,73.935496
N81521,3.161284,90.7184
N81561,2.98321984,77.11064
N81595,3.25225156,99.79024
N81608,3.53289616,97.975872
N81617,3.43805764,108.86208
N81629,3.34450944,102.511792
N81631,3.34450944,88.45044
N81646,2.81031696,78.925008
N81650,2.98321984,78.017824
N81657,3.07160676,88.904032
N81670,3.161284,70.30676
N81707,3.53289616,97.52228
N81717,2.98321984,106.59412
N81726,3.34450944,97.52228
N81755,3.07160676,88.45044
N81757,2.98321984,86.18248
N81760,3.25225156,76.657048
N81788,3.161284,117.93392
N81800,3.07160676,77.11064
N81801,3.07160676,76.203456
N81808,3.161284,92.98636
N81809,2.98321984,83.91452
N81811,2.81031696,72.57472
N81833,3.07160676,60.327736
N81834,3.629025,80.739376
N81854,3.07160676,108.86208
N81865,3.34450944,108.86208
N81871,3.34450944,104.32616
N81882,3.43805764,180.076024
N81909,3.161284,104.32616
N81910,3.161284,92.532768
N81918,3.43805764,100.697424
N81924,2.89612324,96.615096
N81926,2.725801,84.821704
N81933,2.89612324,70.30676
N81941,2.725801,77.11064
N81944,3.43805764,92.98636
N81952,3.161284,99.79024
N81961,3.34450944,119.294696
N81966,3.07160676,81.64656
N81968,2.81031696,81.64656
N81975,3.07160676,86.18248
N82015,3.07160676,89.811216
N82016,3.161284,97.068688
N82020,3.25225156,72.57472
N82030,2.98321984,117.026736
N82034,3.161284,94.800728
N82046,3.43805764,117.93392
N82052,3.161284,85.728888
N82054,3.25225156,99.79024
N82063,3.34450944,95.25432
N82071,3.25225156,74.84268
N82072,2.89612324,81.64656
N82087,2.56064004,59.874144
N82107,3.07160676,113.398
N82122,3.161284,97.068688
N82123,3.07160676,102.0582
N82130,2.98321984,77.11064
N82160,3.34450944,102.0582
N82167,2.89612324,98.883056
N82171,2.89612324,76.203456
N82175,2.98321984,79.3786
N82232,3.07160676,113.398
N82271,3.07160676,99.79024
N82283,2.89612324,102.0582
N82318,3.34450944,91.625584
N82336,3.07160676,100.697424
N82337,3.34450944,85.275296
N82341,2.89612324,78.471416
N82357,3.43805764,104.32616
N82358,3.43805764,88.45044
N82366,3.34450944,120.20188
N82370,2.725801,98.883056
N82373,2.98321984,81.64656
N82393,3.25225156,101.604608
N82394,2.98321984,106.140528
N82406,2.725801,74.84268
N82413,3.34450944,97.52228
N82443,3.161284,90.7184
N82454,2.89612324,104.32616
N82463,3.07160676,81.64656
N82468,3.25225156,99.79024
N82469,3.72644416,122.016248
N82471,3.34450944,102.511792
N82479,2.89612324,87.543256
N82499,3.34450944,79.832192
N82513,3.34450944,102.0582
N82544,3.629025,133.80964
N82555,2.98321984,81.192968
N82571,3.07160676,73.481904
N82577,3.161284,95.25432
N82608,2.725801,79.3786
N82643,2.98321984,90.7184
N82649,3.43805764,108.86208
N82663,3.25225156,106.59412
N82672,2.89612324,112.490816
N82722,3.161284,87.089664
N82729,2.725801,74.84268
N82736,2.98321984,65.77084
N82737,2.64257536,74.84268
N82747,2.98321984,81.64656
N82750,2.89612324,81.64656
N82762,2.64257536,73.481904
N82769,3.161284,74.84268
N82771,3.82515364,145.14944
N82778,2.81031696,49.89512
N82793,2.98321984,87.996848
N82800,3.161284,108.86208
N82824,2.81031696,79.3786
N82832,3.161284,92.079176
N82847,3.72644416,135.170416
N82892,2.81031696,79.3786
N82931,3.25225156,88.45044
N82941,3.34450944,77.11064
N82943,2.89612324,72.57472
N82954,3.07160676,81.64656
N82972,2.98321984,83.91452
N82973,2.98321984,93.439952
N82992,3.161284,90.7184
N83007,2.89612324,87.543256
N83039,3.43805764,124.7378
N83052,3.629025,81.64656
N83077,3.161284,92.98636
N83084,2.81031696,90.7184
N83085,2.89612324,82.553744
N83097,3.25225156,95.25432
N83101,3.07160676,73.481904
N83104,2.98321984,69.399576
N83110,3.629025,97.52228
N83117,3.07160676,77.11064
N83123,2.725801,64.410064
N83148,3.07160676,72.121128
N83161,2.89612324,61.23492
N83185,3.07160676,113.398
N83186,3.07160676,68.0388
N83198,3.07160676,98.429464
N83205,3.07160676,90.7184
N83282,3.07160676,77.11064
N83299,2.98321984,90.7184
N83315,3.07160676,90.7184
N83349,2.89612324,69.853168
N83392,3.07160676,109.315672
N83412,2.98321984,99.79024
N83421,2.89612324,68.0388
N83438,3.161284,115.66596
N83464,3.07160676,88.45044
N83472,3.53289616,113.398
N83473,2.89612324,77.11064
N83491,2.89612324,65.77084
N83514,3.25225156,102.0582
N83566,3.25225156,124.7378
N83573,2.81031696,81.64656
N83596,3.07160676,90.7184
N83607,3.34450944,92.98636
N83637,3.07160676,93.439952
N83653,2.81031696,97.52228
N83654,3.07160676,67.131616
N83699,3.34450944,97.975872
N83720,2.98321984,75.749864
N83730,3.53289616,81.64656
N83733,2.89612324,112.037224
N83735,2.89612324,70.30676
N83760,3.34450944,86.18248
N83773,2.81031696,77.11064
N83780,2.89612324,118.387512
N83814,3.43805764,106.59412
N83826,3.07160676,73.935496
N83832,2.89612324,73.935496
N83834,3.34450944,97.52228
N83843,2.89612324,83.91452
N83847,3.161284,81.64656
N83863,3.25225156,92.98636
N83865,2.64257536,74.84268
N83877,3.07160676,72.57472
N83888,2.89612324,79.3786
N83890,3.43805764,92.98636
N83911,2.89612324,89.811216
N83929,3.07160676,108.86208
N83930,2.98321984,102.0582
N83933,2.98321984,86.18248
N83940,2.98321984,74.84268
N83956,2.98321984,111.13004
N84007,2.89612324,63.956472
N84011,3.34450944,101.151016
N84022,2.725801,83.460928
N84029,3.161284,107.047712
N84043,3.25225156,144.242256
N84052,2.98321984,65.77084
N84064,3.161284,92.98636
N84099,3.34450944,99.79024
N84103,3.43805764,77.11064
N84105,3.161284,81.64656
N84119,2.725801,72.121128
N84132,3.34450944,116.119552
N84137,3.07160676,83.007336
N84140,2.81031696,61.23492
N84147,2.725801,86.18248
N84152,2.98321984,83.460928
N84162,3.53289616,140.61352
N84173,3.161284,119.294696
N84214,3.07160676,75.749864
N84243,3.07160676,79.3786
N84248,2.81031696,72.57472
N84253,3.53289616,99.79024
N84288,3.53289616,74.84268
N84300,2.725801,70.30676
N84316,2.81031696,65.77084
N84344,3.25225156,111.13004
N84379,2.98321984,113.398
N84391,2.81031696,88.904032
N84427,3.161284,77.11064
N84472,2.725801,74.84268
N84491,3.629025,89.811216
N84500,3.43805764,102.0582
N84547,3.34450944,104.32616
N84550,3.53289616,88.45044
N84552,2.98321984,77.11064
N84556,3.07160676,86.18248
N84560,2.725801,89.811216
N84569,3.07160676,72.57472
N84571,3.25225156,81.64656
N84576,3.25225156,86.18248
N84585,2.47999504,72.57472
N84602,3.43805764,113.398
N84619,2.89612324,86.18248
N84632,0.83612736,
N84640,3.161284,77.11064
N84653,3.629025,90.7184
N84659,2.81031696,81.64656
N84660,3.07160676,108.86208
N84677,3.07160676,72.57472
N84682,2.81031696,74.389088
N84686,3.161284,79.832192
N84688,2.89612324,67.131616
N84693,2.89612324,90.7184
N84715,2.98321984,92.98636
N84722,3.161284,81.64656
N84752,3.34450944,107.954896
N84761,2.725801,86.18248
N84766,3.43805764,78.471416
N84771,3.25225156,92.98636
N84779,2.98321984,92.98636
N84790,3.629025,79.832192
N84794,3.53289616,98.883056
N84796,3.161284,72.57472
N84800,3.161284,81.64656
N84807,2.725801,83.460928
N84872,2.89612324,68.0388
N84881,2.89612324,77.11064
N84884,2.81031696,76.657048
N84888,2.725801,117.026736
N84897,2.89612324,72.57472
N84899,2.98321984,89.357624
N84920,3.53289616,102.0582
N84922,3.34450944,99.79024
N84925,3.25225156,88.45044
N84929,3.161284,133.80964
N84934,2.98321984,101.604608
N84937,3.25225156,96.615096
N84943,2.98321984,113.398
N84945,2.98321984,81.64656
N84959,3.07160676,81.64656
N84966,3.07160676,77.11064
N84983,3.34450944,77.11064
N84984,2.56064004,108.86208
N85006,3.161284,99.79024
N85010,2.98321984,99.79024
N85036,3.25225156,88.45044
N85041,2.81031696,86.18248
N85058,3.25225156,89.811216
N85060,2.98321984,86.18248
N85077,2.89612324,74.84268
N85079,3.53289616,111.13004
N85088,3.43805764,115.212368
N86018,3.43805764,95.25432
N86021,3.25225156,102.0582
N86076,2.98321984,80.739376
N86088,3.53289616,72.57472
N86093,3.07160676,99.79024
N86115,2.81031696,87.543256
N86151,2.89612324,90.7184
N86167,2.81031696,77.11064
N86217,2.81031696,86.18248
N86244,3.43805764,95.25432
N86278,3.25225156,76.203456
N86289,3.161284,102.511792
N87039,2.56064004,67.131616
N87162,2.98321984,84.821704
N87411,2.56064004,85.275296
N87433,2.81031696,65.77084
N87480,2.81031696,65.77084
N87510,3.34450944,68.0388
N87533,2.89612324,81.64656
N87535,3.43805764,99.79024
N87562,3.07160676,97.52228
N87564,2.81031696,77.11064
N87582,3.43805764,79.3786
N87587,2.89612324,106.59412
N87592,3.161284,82.553744
N87610,3.629025,89.811216
N87611,3.34450944,92.98636
N87633,2.98321984,108.86208
N87644,3.07160676,104.32616
N87681,3.07160676,68.0388
N87693,2.98321984,64.410064
N87700,3.53289616,99.79024
N87731,3.25225156,98.883056
N87771,3.34450944,83.460928
N87782,3.07160676,86.18248
N87818,3.53289616,78.925008
N87825,3.53289616,83.460928
N87843,2.98321984,72.57472
N87854,2.89612324,69.853168
N87855,3.43805764,83.91452
N87860,3.34450944,81.64656
N87878,3.07160676,98.883056
N87880,3.25225156,102.0582
N87891,3.34450944,102.0582
N87897,2.98321984,81.64656
N87909,3.53289616,90.7184
N87912,2.81031696,128.820128
N87932,2.81031696,68.0388
N87951,3.43805764,88.904032
N87964,3.629025,90.7184
N87971,3.07160676,72.57472
N87972,3.34450944,91.171992
N87976,3.07160676,81.64656
N87979,3.53289616,128.366536
N87984,3.43805764,90.7184
N87986,3.25225156,117.93392
N87988,3.53289616,86.18248
N88042,3.07160676,90.7184
N88050,2.81031696,63.049288
N88053,3.629025,97.975872
N88062,3.25225156,76.657048
N88097,3.34450944,82.553744
N88098,3.07160676,109.769264
N88191,2.725801,97.068688
N88197,2.89612324,102.511792
N90004,3.34450944,95.25432
N90005,3.25225156,68.0388
N90009,3.43805764,97.52228
N90033,3.07160676,106.59412
N90060,2.89612324,77.11064
N90072,2.81031696,90.7184
N90076,3.25225156,72.57472
N90098,2.98321984,104.32616
N90101,3.34450944,112.037224
N90103,2.81031696,108.86208
N90112,2.98321984,90.7184
N90115,2.56064004,72.121128
N90117,2.725801,90.7184
N90127,3.43805764,106.59412
N90153,3.07160676,84.368112
N90177,3.161284,86.18248
N90205,3.53289616,99.79024
N90230,2.98321984,81.64656
N90242,3.07160676,92.98636
N90266,3.34450944,83.91452
N90285,3.25225156,98.429464
N90286,3.629025,106.59412
N90317,2.64257536,56.699
N90322,3.07160676,94.800728
N90371,3.25225156,102.0582
N90382,3.07160676,83.91452
N90396,3.07160676,81.64656
N90415,2.89612324,74.84268
N90433,3.34450944,72.57472
N90445,3.53289616,122.46984
N90463,3.629025,84.821704
N90501,2.81031696,81.64656
N90512,3.07160676,77.11064
N90527,3.34450944,73.481904
N90532,2.89612324,83.91452
N90541,3.43805764,88.45044
N90545,2.89612324,108.86208
N90554,3.43805764,99.79024
N90555,2.725801,92.532768
N90568,3.25225156,102.0582
N90599,2.81031696,90.7184
N90604,3.161284,91.625584
N90606,2.81031696,90.7184
N90620,3.25225156,104.32616
N90624,3.34450944,81.64656
N90629,2.725801,63.50288
N90652,2.89612324,88.45044
N90655,3.43805764,92.98636
N90665,2.98321984,74.84268
N90674,3.25225156,108.86208
N90697,3.25225156,74.84268
N90698,3.43805764,111.583632
N90738,3.07160676,74.84268
N90745,3.43805764,99.79024
N90746,2.98321984,100.697424
N90752,2.98321984,85.275296
N90757,2.725801,74.84268
N90763,3.53289616,104.32616
N90784,2.725801,92.079176
N90785,3.07160676,87.996848
N90801,3.161284,74.84268
N90809,2.81031696,80.739376
N90815,3.25225156,82.553744
N90816,3.25225156,95.25432
N90846,2.98321984,89.811216
N90853,2.81031696,70.30676
N90855,2.89612324,97.068688
N90881,3.161284,120.20188
N90899,2.89612324,104.32616
N90909,2.89612324,61.23492
N90921,3.25225156,63.50288
N90929,2.89612324,84.368112
N90945,3.07160676,81.64656
N90968,2.47999504,86.18248
N90983,2.89612324,95.25432
N90995,3.25225156,95.25432
N91003,3.34450944,84.821704
N91024,2.81031696,71.667536
N91030,2.89612324,102.0582
N91037,3.34450944,115.212368
N91067,3.53289616,118.387512
N91099,2.89612324,114.305184
N91100,2.89612324,83.91452
N91107,3.25225156,113.398
N91120,3.92515344,150.138952
N91124,2.89612324,83.91452
N91130,3.07160676,98.883056
N91135,3.07160676,88.904032
N91183,2.98321984,81.64656
N91215,2.725801,89.811216
N91218,3.25225156,90.7184
N91223,3.25225156,70.30676
N91234,2.98321984,86.18248
N91238,2.81031696,92.079176
N91262,3.43805764,74.84268
N91301,3.25225156,127.00576
N91343,3.72644416,115.212368
N91354,2.89612324,83.91452
N91358,2.89612324,81.64656
N91381,2.56064004,89.811216
N91401,2.56064004,73.935496
N91415,3.07160676,86.18248
N91421,3.25225156,86.18248
N91431,3.07160676,83.007336
N91449,3.07160676,109.315672
N91453,2.81031696,92.079176
N91455,3.72644416,90.7184
N91458,3.34450944,81.64656
N91479,3.25225156,77.564232
N91491,3.72644416,108.86208
N91495,3.25225156,90.7184
N91499,2.725801,82.553744
N91504,3.43805764,95.25432
N91550,2.725801,54.43104
N91557,3.53289616,86.18248
N91564,2.89612324,127.912944
N91569,3.07160676,97.52228
N91571,3.161284,102.0582
N91577,3.07160676,86.636072
N91578,3.25225156,86.18248
N91580,3.161284,108.86208
N91600,3.07160676,90.7184
N91606,3.161284,106.59412
N91628,3.43805764,84.368112
N91643,2.98321984,84.821704
N91645,3.43805764,97.52228
N91655,3.53289616,99.79024
N91665,2.89612324,77.11064
N91673,3.34450944,117.93392
N91676,2.725801,98.883056
N91687,3.161284,77.11064
N91706,3.161284,100.243832
N91724,3.07160676,72.57472
N91736,3.34450944,95.25432
N91737,2.98321984,104.32616
N91751,2.98321984,86.18248
N91756,2.81031696,86.18248
N91794,3.25225156,86.18248
N91801,2.64257536,58.96696
N91809,3.161284,78.017824
N91832,3.53289616,102.0582
N91834,3.07160676,84.368112
N91871,3.07160676,99.79024
N91892,3.34450944,90.7184
N91924,3.34450944,102.0582
N91928,2.81031696,73.935496
N91942,3.25225156,90.7184
N91949,3.43805764,99.79024
N91951,2.89612324,87.089664
N91958,3.161284,92.98636
N92015,2.81031696,61.23492
N92024,3.34450944,65.77084
N92029,3.34450944,77.11064
N92037,3.161284,99.79024
N92075,3.161284,104.32616
